Drug,Tissue,Model,Features,Test Accuracy,Test Balanced Accuracy,Test ROC AUC
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.6523809523809523,0.619047619047619
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.5909090909090909,0.4714285714285714,0.6857142857142857
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.6142857142857143,0.6
Nivo,SKCM,LogisticRegression,cosmic1,0.5454545454545454,0.4380952380952381,0.6190476190476191
Nivo,SKCM,LogisticRegression,cosmic1,0.7272727272727273,0.6476190476190476,0.5809523809523809
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.4090909090909091,0.45238095238095233,0.5047619047619047
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.6523809523809523,0.6857142857142857
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.6523809523809523,0.7619047619047619
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.6142857142857143,0.7142857142857143
Nivo,SKCM,LogisticRegression,cosmic1,0.5,0.40476190476190477,0.5523809523809524
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic1,0.6363636363636364,0.5047619047619047,0.6571428571428571
Nivo,SKCM,LogisticRegression,cosmic1,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.5454545454545454,0.5142857142857142,0.5904761904761905
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6363636363636364,0.6190476190476191,0.6285714285714286
Nivo,SKCM,LogisticRegression,cosmic2,0.5909090909090909,0.5095238095238095,0.5619047619047619
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.5454545454545454,0.5142857142857142,0.4666666666666666
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.5454545454545454,0.47619047619047616,0.6000000000000001
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.4090909090909091,0.3761904761904762,0.45714285714285713
Nivo,SKCM,LogisticRegression,cosmic2,0.5454545454545454,0.5523809523809524,0.5904761904761905
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic2,0.5909090909090909,0.6238095238095238,0.5904761904761904
Nivo,SKCM,LogisticRegression,cosmic2,0.5909090909090909,0.5857142857142856,0.6285714285714286
Nivo,SKCM,LogisticRegression,cosmic2,0.6363636363636364,0.6190476190476191,0.638095238095238
Nivo,SKCM,LogisticRegression,cosmic2,0.5454545454545454,0.47619047619047616,0.6285714285714286
Nivo,SKCM,LogisticRegression,cosmic2,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.6523809523809523,0.5904761904761905
Nivo,SKCM,LogisticRegression,cosmic,0.5454545454545454,0.5523809523809524,0.6666666666666666
Nivo,SKCM,LogisticRegression,cosmic,0.5454545454545454,0.4380952380952381,0.35238095238095235
Nivo,SKCM,LogisticRegression,cosmic,0.5454545454545454,0.5523809523809524,0.5809523809523809
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.8181818181818182,0.7904761904761906,0.6952380952380952
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.5909090909090909,0.5857142857142856,0.5714285714285714
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.36363636363636365,0.34285714285714286,0.2857142857142857
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,cosmic,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.5454545454545454,0.4380952380952381,0.5619047619047619
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.5,0.44285714285714284,0.5333333333333333
Nivo,SKCM,LogisticRegression,kegg,0.5909090909090909,0.5857142857142856,0.6095238095238096
Nivo,SKCM,LogisticRegression,kegg,0.7727272727272727,0.7571428571428571,0.7523809523809524
Nivo,SKCM,LogisticRegression,kegg,0.7272727272727273,0.6857142857142857,0.6571428571428571
Nivo,SKCM,LogisticRegression,kegg,0.5,0.519047619047619,0.638095238095238
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.5909090909090909,0.5476190476190476,0.5904761904761905
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.45454545454545453,0.4476190476190476,0.4857142857142857
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.5,0.4809523809523809,0.47619047619047616
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.5454545454545454,0.47619047619047616,0.638095238095238
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,kegg,0.7272727272727273,0.7619047619047619,0.8476190476190476
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.36363636363636365,0.38095238095238093,0.40952380952380946
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.7272727272727273,0.6857142857142857,0.6571428571428571
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.5909090909090909,0.5476190476190476,0.6476190476190475
Nivo,SKCM,LogisticRegression,vogelstein,0.6363636363636364,0.5809523809523809,0.6
Nivo,SKCM,LogisticRegression,vogelstein,0.5454545454545454,0.47619047619047616,0.3142857142857142
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.5909090909090909,0.6238095238095238,0.5809523809523809
Nivo,SKCM,LogisticRegression,vogelstein,0.5909090909090909,0.5857142857142856,0.6857142857142857
Nivo,SKCM,LogisticRegression,vogelstein,0.45454545454545453,0.5619047619047619,0.6285714285714286
Nivo,SKCM,LogisticRegression,vogelstein,0.5,0.44285714285714284,0.4666666666666667
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.5,0.44285714285714284,0.38095238095238093
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,vogelstein,0.5909090909090909,0.5476190476190476,0.4285714285714286
Nivo,SKCM,LogisticRegression,vogelstein,0.5909090909090909,0.5857142857142856,0.5333333333333333
Nivo,SKCM,LogisticRegression,vogelstein,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.5454545454545454,0.5142857142857142,0.5333333333333333
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.45454545454545453,0.4857142857142857,0.5714285714285714
Nivo,SKCM,LogisticRegression,mdsig,0.5454545454545454,0.5142857142857142,0.5428571428571428
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.6904761904761905,0.7523809523809524
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6363636363636364,0.6190476190476191,0.6095238095238096
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.7272727272727273,0.7619047619047619,0.7523809523809524
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.45454545454545453,0.4476190476190476,0.6095238095238096
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,mdsig,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.4090909090909091,0.3761904761904762,0.2857142857142857
Nivo,SKCM,LogisticRegression,auslander,0.5909090909090909,0.5857142857142856,0.5428571428571429
Nivo,SKCM,LogisticRegression,auslander,0.5,0.5571428571428572,0.5619047619047619
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.5909090909090909,0.5857142857142856,0.5619047619047619
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6363636363636364,0.6571428571428571,0.6857142857142857
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.6904761904761905,0.638095238095238
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6363636363636364,0.6190476190476191,0.6476190476190476
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,auslander,0.45454545454545453,0.4095238095238095,0.3523809523809524
Nivo,SKCM,LogisticRegression,auslander,0.6363636363636364,0.5809523809523809,0.561904761904762
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.3181818181818182,0.30952380952380953,0.32380952380952377
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,LogisticRegression,TIDE_VALUES,0.6818181818181818,0.5,0.5
Nivo,SKCM,RandomForest,cosmic1,0.7727272727272727,0.680952380952381,0.6571428571428573
Nivo,SKCM,RandomForest,cosmic1,0.6818181818181818,0.6142857142857143,0.7047619047619047
Nivo,SKCM,RandomForest,cosmic1,0.7727272727272727,0.7571428571428571,0.8095238095238095
Nivo,SKCM,RandomForest,cosmic1,0.6363636363636364,0.6190476190476191,0.5428571428571429
Nivo,SKCM,RandomForest,cosmic1,0.6363636363636364,0.5809523809523809,0.7428571428571429
Nivo,SKCM,RandomForest,cosmic1,0.6818181818181818,0.6523809523809523,0.7619047619047619
Nivo,SKCM,RandomForest,cosmic1,0.6363636363636364,0.6190476190476191,0.6857142857142857
Nivo,SKCM,RandomForest,cosmic1,0.5,0.519047619047619,0.6095238095238096
Nivo,SKCM,RandomForest,cosmic1,0.6363636363636364,0.5428571428571429,0.657142857142857
Nivo,SKCM,RandomForest,cosmic1,0.5,0.36666666666666664,0.4190476190476191
Nivo,SKCM,RandomForest,cosmic1,0.5454545454545454,0.47619047619047616,0.5428571428571429
Nivo,SKCM,RandomForest,cosmic1,0.5909090909090909,0.5857142857142856,0.6
Nivo,SKCM,RandomForest,cosmic1,0.6818181818181818,0.5,0.6952380952380952
Nivo,SKCM,RandomForest,cosmic1,0.6818181818181818,0.5761904761904761,0.7428571428571429
Nivo,SKCM,RandomForest,cosmic1,0.6818181818181818,0.5380952380952381,0.5428571428571429
Nivo,SKCM,RandomForest,cosmic1,0.5909090909090909,0.4714285714285714,0.6476190476190476
Nivo,SKCM,RandomForest,cosmic1,0.5454545454545454,0.5523809523809524,0.5142857142857142
Nivo,SKCM,RandomForest,cosmic1,0.7727272727272727,0.7952380952380952,0.7476190476190476
Nivo,SKCM,RandomForest,cosmic1,0.5454545454545454,0.5523809523809524,0.5333333333333333
Nivo,SKCM,RandomForest,cosmic1,0.6818181818181818,0.5761904761904761,0.7047619047619047
Nivo,SKCM,RandomForest,cosmic1,0.5909090909090909,0.4714285714285714,0.5428571428571429
Nivo,SKCM,RandomForest,cosmic1,0.7727272727272727,0.7952380952380952,0.8238095238095238
Nivo,SKCM,RandomForest,cosmic1,0.6363636363636364,0.5047619047619047,0.580952380952381
Nivo,SKCM,RandomForest,cosmic1,0.8181818181818182,0.7904761904761906,0.7904761904761904
Nivo,SKCM,RandomForest,cosmic1,0.4090909090909091,0.3761904761904762,0.3904761904761905
Nivo,SKCM,RandomForest,cosmic2,0.6363636363636364,0.5428571428571429,0.4476190476190476
Nivo,SKCM,RandomForest,cosmic2,0.6363636363636364,0.6571428571428571,0.7428571428571429
Nivo,SKCM,RandomForest,cosmic2,0.4090909090909091,0.3380952380952381,0.36190476190476184
Nivo,SKCM,RandomForest,cosmic2,0.7272727272727273,0.8,0.9095238095238095
Nivo,SKCM,RandomForest,cosmic2,0.8636363636363636,0.7857142857142857,0.8095238095238095
Nivo,SKCM,RandomForest,cosmic2,0.7727272727272727,0.680952380952381,0.7428571428571429
Nivo,SKCM,RandomForest,cosmic2,0.7272727272727273,0.6095238095238096,0.638095238095238
Nivo,SKCM,RandomForest,cosmic2,0.5909090909090909,0.5095238095238095,0.29523809523809524
Nivo,SKCM,RandomForest,cosmic2,0.6363636363636364,0.5428571428571429,0.5714285714285714
Nivo,SKCM,RandomForest,cosmic2,0.5454545454545454,0.4,0.47619047619047616
Nivo,SKCM,RandomForest,cosmic2,0.5909090909090909,0.5476190476190476,0.6666666666666666
Nivo,SKCM,RandomForest,cosmic2,0.5,0.4809523809523809,0.5761904761904761
Nivo,SKCM,RandomForest,cosmic2,0.5909090909090909,0.43333333333333335,0.6476190476190475
Nivo,SKCM,RandomForest,cosmic2,0.5909090909090909,0.5095238095238095,0.45714285714285713
Nivo,SKCM,RandomForest,cosmic2,0.6818181818181818,0.5761904761904761,0.6571428571428571
Nivo,SKCM,RandomForest,cosmic2,0.6363636363636364,0.6571428571428571,0.7904761904761904
Nivo,SKCM,RandomForest,cosmic2,0.6818181818181818,0.6523809523809523,0.6285714285714284
Nivo,SKCM,RandomForest,cosmic2,0.7727272727272727,0.719047619047619,0.6952380952380952
Nivo,SKCM,RandomForest,cosmic2,0.7727272727272727,0.719047619047619,0.6
Nivo,SKCM,RandomForest,cosmic2,0.6363636363636364,0.5809523809523809,0.6190476190476191
Nivo,SKCM,RandomForest,cosmic2,0.5909090909090909,0.4714285714285714,0.5238095238095237
Nivo,SKCM,RandomForest,cosmic2,0.5,0.44285714285714284,0.5523809523809524
Nivo,SKCM,RandomForest,cosmic2,0.7727272727272727,0.6428571428571428,0.8761904761904762
Nivo,SKCM,RandomForest,cosmic2,0.5454545454545454,0.4380952380952381,0.4095238095238095
Nivo,SKCM,RandomForest,cosmic2,0.6818181818181818,0.6142857142857143,0.6190476190476191
Nivo,SKCM,RandomForest,cosmic,0.6818181818181818,0.6904761904761905,0.6761904761904762
Nivo,SKCM,RandomForest,cosmic,0.6363636363636364,0.5428571428571429,0.638095238095238
Nivo,SKCM,RandomForest,cosmic,0.6818181818181818,0.5761904761904761,0.6952380952380952
Nivo,SKCM,RandomForest,cosmic,0.6363636363636364,0.5428571428571429,0.6952380952380952
Nivo,SKCM,RandomForest,cosmic,0.7727272727272727,0.680952380952381,0.7238095238095238
Nivo,SKCM,RandomForest,cosmic,0.5454545454545454,0.47619047619047616,0.5904761904761905
Nivo,SKCM,RandomForest,cosmic,0.6818181818181818,0.6142857142857143,0.7523809523809524
Nivo,SKCM,RandomForest,cosmic,0.6818181818181818,0.6523809523809523,0.6666666666666666
Nivo,SKCM,RandomForest,cosmic,0.5909090909090909,0.5476190476190476,0.6380952380952382
Nivo,SKCM,RandomForest,cosmic,0.6363636363636364,0.4666666666666667,0.6571428571428573
Nivo,SKCM,RandomForest,cosmic,0.6363636363636364,0.5809523809523809,0.6761904761904761
Nivo,SKCM,RandomForest,cosmic,0.5909090909090909,0.5095238095238095,0.38095238095238093
Nivo,SKCM,RandomForest,cosmic,0.5909090909090909,0.5095238095238095,0.3952380952380953
Nivo,SKCM,RandomForest,cosmic,0.5,0.36666666666666664,0.38095238095238093
Nivo,SKCM,RandomForest,cosmic,0.7272727272727273,0.6476190476190476,0.7904761904761904
Nivo,SKCM,RandomForest,cosmic,0.5909090909090909,0.4714285714285714,0.4857142857142857
Nivo,SKCM,RandomForest,cosmic,0.6818181818181818,0.5761904761904761,0.5428571428571429
Nivo,SKCM,RandomForest,cosmic,0.6363636363636364,0.5047619047619047,0.6476190476190475
Nivo,SKCM,RandomForest,cosmic,0.5,0.44285714285714284,0.5476190476190477
Nivo,SKCM,RandomForest,cosmic,0.8636363636363636,0.7857142857142857,0.7333333333333333
Nivo,SKCM,RandomForest,cosmic,0.6363636363636364,0.5809523809523809,0.657142857142857
Nivo,SKCM,RandomForest,cosmic,0.8636363636363636,0.861904761904762,0.8666666666666667
Nivo,SKCM,RandomForest,cosmic,0.6818181818181818,0.5380952380952381,0.580952380952381
Nivo,SKCM,RandomForest,cosmic,0.5909090909090909,0.4714285714285714,0.6476190476190476
Nivo,SKCM,RandomForest,cosmic,0.5909090909090909,0.5095238095238095,0.6333333333333333
Nivo,SKCM,RandomForest,kegg,0.5909090909090909,0.5857142857142856,0.6047619047619048
Nivo,SKCM,RandomForest,kegg,0.7272727272727273,0.6857142857142857,0.6571428571428571
Nivo,SKCM,RandomForest,kegg,0.6818181818181818,0.6142857142857143,0.5904761904761905
Nivo,SKCM,RandomForest,kegg,0.6363636363636364,0.5428571428571429,0.6190476190476191
Nivo,SKCM,RandomForest,kegg,0.7272727272727273,0.7238095238095238,0.7
Nivo,SKCM,RandomForest,kegg,0.6363636363636364,0.5809523809523809,0.5523809523809524
Nivo,SKCM,RandomForest,kegg,0.7727272727272727,0.6428571428571428,0.6952380952380952
Nivo,SKCM,RandomForest,kegg,0.4090909090909091,0.3380952380952381,0.3619047619047619
Nivo,SKCM,RandomForest,kegg,0.7727272727272727,0.680952380952381,0.7428571428571429
Nivo,SKCM,RandomForest,kegg,0.6363636363636364,0.4666666666666667,0.6190476190476191
Nivo,SKCM,RandomForest,kegg,0.5909090909090909,0.5476190476190476,0.5619047619047619
Nivo,SKCM,RandomForest,kegg,0.7272727272727273,0.7238095238095238,0.7333333333333333
Nivo,SKCM,RandomForest,kegg,0.5909090909090909,0.4714285714285714,0.48571428571428565
Nivo,SKCM,RandomForest,kegg,0.7272727272727273,0.6476190476190476,0.7238095238095238
Nivo,SKCM,RandomForest,kegg,0.6818181818181818,0.6142857142857143,0.7333333333333334
Nivo,SKCM,RandomForest,kegg,0.5909090909090909,0.5095238095238095,0.5571428571428572
Nivo,SKCM,RandomForest,kegg,0.7727272727272727,0.7952380952380952,0.8380952380952381
Nivo,SKCM,RandomForest,kegg,0.6363636363636364,0.6190476190476191,0.6714285714285715
Nivo,SKCM,RandomForest,kegg,0.5909090909090909,0.5095238095238095,0.3904761904761904
Nivo,SKCM,RandomForest,kegg,0.6818181818181818,0.6904761904761905,0.780952380952381
Nivo,SKCM,RandomForest,kegg,0.7272727272727273,0.6857142857142857,0.6666666666666667
Nivo,SKCM,RandomForest,kegg,0.45454545454545453,0.4476190476190476,0.6476190476190476
Nivo,SKCM,RandomForest,kegg,0.5454545454545454,0.5904761904761905,0.638095238095238
Nivo,SKCM,RandomForest,kegg,0.7727272727272727,0.719047619047619,0.7476190476190476
Nivo,SKCM,RandomForest,kegg,0.5454545454545454,0.5142857142857142,0.5333333333333333
Nivo,SKCM,RandomForest,vogelstein,0.7272727272727273,0.7238095238095238,0.7285714285714286
Nivo,SKCM,RandomForest,vogelstein,0.7727272727272727,0.680952380952381,0.7904761904761906
Nivo,SKCM,RandomForest,vogelstein,0.7727272727272727,0.680952380952381,0.8285714285714285
Nivo,SKCM,RandomForest,vogelstein,0.6363636363636364,0.6952380952380952,0.7761904761904762
Nivo,SKCM,RandomForest,vogelstein,0.8181818181818182,0.7904761904761906,0.7904761904761906
Nivo,SKCM,RandomForest,vogelstein,0.8181818181818182,0.7523809523809524,0.8476190476190476
Nivo,SKCM,RandomForest,vogelstein,0.6363636363636364,0.5047619047619047,0.41428571428571426
Nivo,SKCM,RandomForest,vogelstein,0.6818181818181818,0.6142857142857143,0.7142857142857142
